id,about,date,type,year,month,day
1037282,"tot vaststelling van de regels voor de relanceprojectoproep tot subsidiëring van toeristische projecten van Vlaamse Meesters, natuur en culinaire belevingen",2022-04-22,Besluit van de Vlaamse Regering,2022,4,22
1037360,tot subdelegatie van sommige beslissingsbevoegdheden aan de organisatiemanager en interne business officer van Toerisme Vlaanderen,2022-05-23,Besluit van de administrateur-generaal,2022,5,23
1037361,tot subdelegatie van sommige beslissingsbevoegdheden aan de buitenlanddirecteuren en regiomanagers van Toerisme Vlaanderen,2022-05-23,Besluit van de administrateur-generaal,2022,5,23
1037362,tot subdelegatie van het afsluiten van overeenkomsten inzake stage- en leerwerkplaatsen en vrijwilligerswerk aan de interne business officer en hub coach Mens & Organisatie van Toerisme Vlaanderen,2022-05-23,Besluit van de administrateur-generaal,2022,5,23
1037363,tot subdelegatie van sommige beslissingsbevoegdheden van de organisatiemanager en interne business officer aan de themaverantwoordelijken en hub coaches van Toerisme Vlaanderen,2022-05-23,Besluit van de administrateur-generaal,2022,5,23
1037780,tot uitvoering van het decreet ’Iedereen verdient vakantie’ van 29 juni 2018,2022-11-10,Besluit van de Vlaamse Regering,2022,11,10
1038093,tot vaststelling van de voorwaarden waaronder investeringssubsidies kunnen worden toegekend aan toeristische logiezen,2023-01-13,Besluit van de Vlaamse Regering,2023,1,13
1038095,"tot subdelegatie van sommige beslissingsbevoegdheden van de organisatiemanager en interne business officer aan de themaverantwoordelijken, hub coaches en themacoördinatoren van Toerisme Vlaanderen",2023-02-20,Besluit van de administrateur-generaal,2023,2,20
1038190,tot nadere bepaling van de voorwaarden voor de investeringssubsidies aan erkende toeristische logiezen voor de oproep 2023,2023-03-22,Ministerieel besluit,2023,3,22
1038466,over de subsidieoproep voor experimentele projecten rond sociaal toerisme van het programma ‘Iedereen verdient vakantie’ in 2023,2023-06-09,Ministerieel besluit,2023,6,9
1038697,tot vaststelling van de regels voor de projectoproep tot subsidiëring van de digitale transformatie van congres locaties,2023-08-03,Ministerieel besluit,2023,8,3
1039362,tot bepaling van de voorwaarden waaronder financiële ondersteuning toegekend kan worden om een betaalbaar verblijfsaanbod te realiseren binnen het netwerk Iedereen verdient vakantie,2023-12-22,Besluit van de Vlaamse Regering,2023,12,22
1039406,tot subdelegatie van sommige beslissingsbevoegdheden aan de organisatiemanager en interne business officer van Toerisme Vlaanderen,2024-02-12,Besluit van de administrateur-generaal,2024,2,12
1039413,"tot subdelegatie van sommige beslissingsbevoegdheden van de organisatiemanager en interne business officer aan de themaverantwoordelijken, hub coaches en themacoördinatoren van Toerisme Vlaanderen",2024-02-14,Besluit van de administrateur-generaal,2024,2,14
1039459,tot nadere bepaling van de voorwaarden voor de investeringssubsidies aan erkende toeristische logiezen voor de oproep 2024,2024-02-27,Ministerieel besluit,2024,2,27
1039517,tot subdelegatie van sommige beslissingsbevoegdheden van de organisatiemanager en interne business officer aan de organisatieadviseur en projectleiders van pilootprojecten van Toerisme Vlaanderen,2024-03-13,Besluit van de administrateur-generaal,2024,3,13
1000238,betreffende het bestuurlijk beleid,1990-12-12,Decreet,1990,12,12
1003336,houdende machtiging van de Vlaamse Maatschappij voor Waterzuivering tot deelname aan de pensioenregeling ingesteld bij de wet van 28 april 1958 betreffende het pensioen van het personeel van zekere organismen van openbaar nut alsmede van hun rechthebbenden,1990-07-31,Besluit van de Vlaamse Regering,1990,7,31
1007215,betreffende de pensioenregeling van de personeelsleden van sommige gewestinstellingen,1985-05-02,Decreet,1985,5,2
1007617,houdende vaststelling van het geldelijk statuut van het personeel van de Vlaamse Waterzuiveringsmaatschappij,1981-12-16,Koninklijk Besluit,1981,12,16
1007619,"tot vaststelling van de vorm van het begrotingsontwerp, het boekhoudplan en het boekhoudkundig reglement van de Vlaamse Waterzuiveringsmaatschappij en de Waterzuiveringsmaatschappij van het Kustbekken",1983-07-28,Besluit van de Vlaamse Regering,1983,7,28
1007622,betreffende de hiërarchische indeling van de graden waarvan de ambtenaren van de Vlaamse Waterzuiveringsmaatschappij titularis kunnen zijn,1985-11-06,Besluit van de Vlaamse Regering,1985,11,6
1007900,tot splitsing van de Vlaamse Waterzuiveringsmaatschappij in twee afdelingen,1985-06-12,Besluit van de Vlaamse Regering,1985,6,12
1007902,tot vaststelling van de personeelsformatie van de Vlaamse Waterzuiveringsmaatschappij,1985-06-12,Besluit van de Vlaamse Regering,1985,6,12
1008187,tot vaststelling van het administratief statuut van het personeel van de Vlaamse Waterzuiveringsmaatschappij,1981-12-16,Koninklijk Besluit,1981,12,16
1009324,tot vaststelling van het aandeel van de vennoten in het kapitaal van de Vlaamse Waterzuiveringsmaatschappij,1981-07-07,Koninklijk Besluit,1981,7,7
1009481,tot bepaling van de datum waarop de Vlaamse Waterzuiveringsmaatschappij haar activiteit aanvangt,1981-10-15,Koninklijk Besluit,1981,10,15
1000238,betreffende het bestuurlijk beleid,1990-12-12,Decreet,1990,12,12
1002286,"tussen de Staat, het Vlaamse Gewest, het Waalse Gewest en het Brusselse Hoofdstedelijk Gewest betreffende de liquidatiecel van het Wegenfonds",1991-11-12,Samenwerkingsakkoord,1991,11,12
1000238,betreffende het bestuurlijk beleid,1990-12-12,Decreet,1990,12,12
1001013,houdende goedkeuring van de statuten van de Vlaamse Landmaatschappij,1988-12-21,Besluit van de Vlaamse Regering,1988,12,21
1002465,"betreffende de toekenning van de ""weddeschaal van geselecteerde"" aan bepaalde personeelsleden van de Vlaamse Landmaatschappij",1991-07-31,Besluit van de Vlaamse Regering,1991,7,31
1003036,tot vaststelling van de weddeschalen verbonden aan de bijzondere graden bij de Vlaamse Landmaatschappij,1995-03-29,Besluit van de Vlaamse Regering,1995,3,29
1003117,houdende oprichting van de Vlaamse Landmaatschappij,1988-12-21,Decreet,1988,12,21
1003598,"tot uitvoering van het besluit van de Vlaamse regering van 27 januari 1988 houdende sommige maatregelen tot harmonisatie van de toelagen en presentiegelden aan commissarissen, gemachtigden van financiën, afgevaardigden van de Vlaamse regering, voorzitters en leden van niet-adviserende bijzondere commissies of van raden van bestuur van instellingen en ondernemingen die onder de Vlaamse regering behoren",1990-02-28,Besluit van de Vlaamse Regering,1990,2,28
1003653,houdende vaststelling van de maatschappelijke zetel van de Vlaamse Landmaatschappij,1989-02-01,Besluit van de Vlaamse Regering,1989,2,1
1005597,houdende vaststelling van de vestigingsplaats van de zetel van de Vlaamse Landmaatschappij,1987-09-23,Besluit van de Vlaamse Regering,1987,9,23
1005668,houdende goedkeuring van de statuten van de Vlaamse Landmaatschappij,1987-07-15,Besluit van de Vlaamse Regering,1987,7,15
1006126,houdende subsidiëring van de landinrichtingswerken,1998-03-17,Besluit van de Vlaamse Regering,1998,3,17
1006775,tot bepaling van het aantal leden van de raad van bestuur van de Vlaamse Landmaatschappij,1999-06-08,Besluit van de Vlaamse Regering,1999,6,8
1008184,tot uitvoering van [artikel 37 van de Huisvestingscode] waarbij de regering ertoe gemachtigd wordt de bedrijvigheid van de Nationale Maatschappij voor de Huisvesting en van de Nationale Landmaatschappij uit te breiden,1968-12-27,Koninklijk Besluit,1968,12,27
1009159,houdende de instellingsspecifieke regeling van de rechtspositie van het personeel van de Vlaamse Landmaatschappij,2002-03-22,Besluit van de Vlaamse Regering,2002,3,22
1010208,houdende bepalingen tot begeleiding van de begroting 2003,2002-12-20,Decreet,2002,12,20
1012005,houdende maatregelen ter uitvoering van het gebiedsgericht natuurbeleid,2003-11-21,Besluit van de Vlaamse Regering,2003,11,21
1013406,betreffende de procedure tot opmaak van landinrichtingsplannen en houdende opheffing van het besluit van de Vlaamse regering van 6 juni 1996 houdende nadere regelen betreffende de landinrichting en houdende wijziging van het besluit van de Vlaamse regering van 17 maart 1998 houdende subsidiëring van de landinrichtingswerken,2004-05-28,Besluit van de Vlaamse Regering,2004,5,28
1013645,houdende vaststelling van de personeelsformatie van de Vlaamse Landmaatschappij,2004-12-24,Ministerieel besluit,2004,12,24
1014178,betreffende het sluiten van beheersovereenkomsten in uitvoering van de Verordening (EG) nr. 1257/1999 van de Raad van 17 mei 1999 inzake steun voor plattelandsontwikkeling,2005-10-21,Besluit van de Vlaamse Regering,2005,10,21
1014652,"houdende de benoeming van de voorzitter, de vice-voorzitter, de leden van de raad van bestuur en de gewestcommissaris bij de Vlaamse Landmaatschappij en houdende de inwerkingtreding van het decreet van 21 april 2006 houdende wijziging van het decreet van 7 mei 2004 houdende de oprichting van het publiekrechtelijk vormgegeven extern verzelfstandigde agentschap « Agentschap voor Geografische Informatie Vlaanderen » en houdende wijziging van diverse decreten",2006-06-09,Besluit van de Vlaamse Regering,2006,6,9
1014805,houdende oprichting van het orgaan dat de bevoegdheden uitoefent inzake de rechtspositie van het personeel voor het extern verzelfstandigd agentschap Vlaamse Landmaatschappij,2006-05-18,Ministerieel besluit,2006,5,18
1015499,betreffende het oprichten van de Vlaamse Grondenbank en houdende wijziging van diverse bepalingen,2006-06-16,Decreet,2006,6,16
1016866,betreffende het sluiten van beheersovereenkomsten en het toekennen van vergoedingen ter uitvoering van Verordening (EG) nr. 1698/2005 van de Raad van 20 september 2005 inzake steun voor plattelandsontwikkeling ,2008-06-06,Besluit van de Vlaamse Regering,2008,6,6
1017222,houdende de agentschapsspecifieke regeling van de rechtspositie van het personeel van de Vlaamse Landmaatschappij,2008-07-18,Besluit van de Vlaamse Regering,2008,7,18
1017483,houdende regeling van de vervanging van de gedelegeerd bestuurder van de Vlaamse Landmaatschappij,2008-11-21,Besluit van de Vlaamse Regering,2008,11,21
1017873,"houdende vaststelling van een kader voor de gebruikerscompensatie bij bestemmingswijzigingen, overdrukken en erfdienstbaarheden tot openbaar nut",2009-03-27,Decreet,2009,3,27
1017943,"tot wijziging van het planprogramma « Gentse Kanaalzone - Koppelingsgebieden, fase 1 » en tot onderwerping van delen van het grondgebied van de stad Gent en van de gemeenten Evergem en Zelzate aan landinrichting",2009-04-24,Besluit van de Vlaamse Regering,2009,4,24
1018370,"tot uitvoering van het decreet van 27 maart 2009 houdende vaststelling van een kader voor de gebruikerscompensatie bij bestemmingswijzigingen, overdrukken en erfdienstbaarheden tot openbaar nut",2009-07-24,Besluit van de Vlaamse Regering,2009,7,24
1018711,"tot uitvoering van de onteigening ten algemene nutte, het recht van voorkoop, de aankoopplicht [, de vergoedingsplicht en de afbakening van overstromingsgebieden (verv. BVR 30 maart 2012, art. 2)] van titel I van het decreet integraal waterbeleid van 18 juli 2003 [, gecoördineerd op 15 juni 2018 (ing. BVR 26 april 2019, art. 84, I: 1 januari 2019)]",2009-07-24,Besluit van de Vlaamse Regering,2009,7,24
1019568,"houdende de vaststelling van de kosten van het alternatief en de gebruikswaardendaling na de instelling van de maatregel, vermeld in artikel 2, § 4, van het besluit van de Vlaamse Regering van 24 juli 2009 tot uitvoering van het decreet van 27 maart 2009 houdende vaststelling van een kader voor de gebruikerscompensatie bij bestemmingswijzigingen, overdrukken en erfdienstbaarheden tot openbaar nut",2010-10-04,Ministerieel besluit,2010,10,4
1019831,tot goedkeuring van het planprogramma Molenbeek-Maalbeek,2010-12-03,Besluit van de Vlaamse Regering,2010,12,3
1020059,"tot uitvoering van het uitstel van betaling, vermeld in artikel 10, § 8, van het decreet van 21 december 1988 houdende oprichting van de Vlaamse Landmaatschappij, en in artikel 15/1 van het decreet van 16 juni 2006 betreffende het oprichten van de Vlaamse Grondenbank en houdende wijziging van diverse bepalingen",2011-02-04,Besluit van de Vlaamse Regering,2011,2,4
1020274,houdende goedkeuring van de wijziging van de statuten van de Vlaamse Landmaatschappij,2011-04-29,Besluit van de Vlaamse Regering,2011,4,29
1021467,betreffende de delegatie van bevoegdheden aan de gedelegeerd bestuurder,2007-11-28,Besluit van de Raad van Bestuur,2007,11,28
1021485,"van de Vlaamse Landmaatschappij betreffende de delegatie van bevoegdheden aan de algemeen directeur, de afdelingshoofden en sommige ambtenaren",2007-11-28,Besluit van de gedelegeerd bestuurder,2007,11,28
1022400,van de Vlaamse Landmaatschappij houdende delegatie van personeelsbevoegdheden aan de algemeen directeur en de afdelingshoofden,2012-09-25,Besluit van de gedelegeerd bestuurder,2012,9,25
1023159,tot uitvoering van het decreet van 7 juni 2013 tot vaststelling van de regels inzake de verdeling van het Vlaams Plattelandsfonds,2013-07-19,Besluit van de Vlaamse Regering,2013,7,19
1023346,van de Mestbank van de Vlaamse Landmaatschappij houdende delegatie van handtekening inzake het Mestdecreet aan het diensthoofd van de dienst financiële dossiers en bezwaarbehandeling en aan de diensthoofden van de Mestbank van de regio West en de regio Oost van de Vlaamse Landmaatschappij,2013-10-10,Besluit van het afdelingshoofd,2013,10,10
1023452,van de Vlaamse Landmaatschappij betreffende de delegatie van bevoegdheden aan de gedelegeerd bestuurder en tot opheffing van het besluit van de raad van bestuur van de Vlaamse Landmaatschappij van 28 november 2007,2013-11-13,Besluit van de Raad van Bestuur,2013,11,13
1024399,houdende de overdracht van twee contractuele personeelsleden van de Vlaamse Landmaatschappij aan het Agentschap voor Facilitair Management,2014-05-09,Besluit van de Vlaamse Regering,2014,5,9
1024629,"van de Vlaamse Landmaatschappij betreffende de delegatie van bevoegdheden aan de adjunct directeur-generaal, de afdelingshoofden en sommige personeelsleden",2014-09-15,Besluit van de gedelegeerd bestuurder,2014,9,15
1027854,"houdende uitvoering van het Mestdecreet van 22 december 2006 (citeeropschrift: ""de VLAREME van 28 oktober 2016"")",2016-10-28,Besluit van de Vlaamse Regering,2016,10,28
1029238,"houdende vaststelling van de maatschappelijke zetel van de Vlaamse Landmaatschappij en houdende wijziging van het besluit van de Vlaamse Regering van 28 oktober 2016 houdende uitvoering van het Mestdecreet van 22 december 2006, wat betreft de maatschappelijke zetel van de Vlaamse Landmaatschappij",2018-03-30,Besluit van de Vlaamse Regering,2018,3,30
